event_id,latitude,longitude,event_date,event_year,event_month,event_day_of_week,event_hour,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,total_casualties,severity_class,country_name,admin_division_population,gazeteer_distance,slope,aspect,curvature
1067,28.8378,81.708,07/31/2009 12:00:00 AM,,,,,landslide,monsoon,medium,unknown,1,0,1,low,Nepal,20908,0.75395,89.99727631,315,5184000000
1055,26.8826,88.2788,07/22/2009 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,46427,0.15035,89.99828339,266.9059448,-1296000000
1054,26.8572,88.3143,07/22/2009 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,46427,4.62496,89.99815369,19.48612976,-3888000000
1048,28.2039,83.9806,07-02-2009 03:00,,,,,landslide,monsoon,medium,unknown,3,0,3,low,Nepal,200000,7.08117,89.95973969,288.4349365,-1296000000
1049,27.9447,84.2279,07-02-2009 00:00,,,,,landslide,monsoon,medium,unknown,2,0,2,low,Nepal,0,32.28507,89.99945068,258.4951782,16848000000
1061,27.478,88.527,07-01-2009 05:40,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,1464,3.541,89.99890137,194.9950867,-41472000000
1062,28,85.71,07/27/2009 12:00:00 AM,,,,,landslide,monsoon,large,unknown,13,0,13,high,Nepal,1600,24.0447,,,
1065,28.1046,83.8791,07/31/2009 12:00:00 AM,,,,,landslide,monsoon,medium,unknown,5,0,5,low,Nepal,21867,17.40134,89.99845886,292.8336487,2592000000
2164,25.3098633,94.48214677,07/29/2010 11:00:00 PM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,15118,39.51186,89.99907684,156.0375061,14256000000
2216,36.6567,74.8609,08-06-2010 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,Pakistan,2005,41.15433,89.99757385,252.2553253,1296000000
3821,29.7334,79.6367,07/21/2011 12:00:00 AM,,,,,landslide,rain,medium,unknown,1,0,1,low,India,32442,15.271,89.99914551,156.700531,-3888000000
37,33.8778,74.3333,03/19/2007 12:00:00 AM,,,,,landslide,rain,medium,unknown,2,0,2,low,India,14711,18.10887,89.99872589,327.2647705,0
3669,30.7666,78.7963,06/29/2011 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,17123,34.03469,89.99916077,4.92061615,-2592000000
3712,27.7394,83.5754,07-03-2011 00:00,,,,,landslide,downpour,medium,unknown,2,0,2,low,Nepal,91733,13.24717,89.99905396,219.5881348,0
3709,28.3683,83.2934,07-03-2011 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,23296,30.9652,89.9991684,19.85521507,3888000000
3710,28.0889,83.2934,07-03-2011 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,23693,34.98625,89.9992981,320.355835,-11664000000
3750,30.7652,78.5925,07-09-2011 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,17123,14.8033,89.99748993,112.0112839,-9072000000
3751,30.7331,79.0685,07-09-2011 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,2000,48.67682,89.9979248,253.9264221,-2592000000
3752,31.0188,78.4129,07-09-2011 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,7725,30.56741,89.99962616,148.978363,-32399998976
3819,30.4043,79.3318,07/21/2011 12:00:00 AM,,,,,landslide,rain,medium,unknown,1,0,1,low,India,2000,9.78584,89.9972229,306.1193542,5184000000
9944,27.83196401,84.54704621,07-03-2017 18:04,,,,,landslide,rain,medium,above_road,0,0,0,none,,,,89.98234558,33.69006729,-7776000000
3978,28.3875,82.6474,09/17/2011 09:00:00 AM,,,,,landslide,downpour,medium,unknown,7,0,7,low,Nepal,5427,28.60568,89.99910736,346.1593018,5184000000
9965,26.324724,94.514651,09-05-2016 18:04,,,,,landslide,rain,large,unknown,0,0,0,none,,,,89.99806976,337.7144165,-5184000000
9853,27.593,88.492,08/16/2016 07:22:00 PM,,,,,landslide,rain,large,natural_slope,0,0,0,none,,,,89.99945831,197.9691467,-3888000000
4565,31.0226,77.1029,09/18/2012 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,2467,8.68139,89.99814606,300.6772766,-2592000000
4569,27.8385,88.556,09/19/2012 12:00:00 AM,,,,,landslide,downpour,large,unknown,20,0,20,high,India,1464,36.59477,89.99832916,214.315094,6480000000
4571,27.6558,88.605,09/19/2012 12:00:00 AM,,,,,landslide,downpour,large,unknown,0,0,0,none,India,1464,18.14812,89.99836731,221.8778687,5184000000
9945,27.769034,84.854632,09-02-2016 18:04,,,,,landslide,unknown,small,unknown,1,0,1,low,,,,89.99871063,287.7004395,7776000000
9946,21.61900923,91.92597729,07-04-2017 14:33,,,,,landslide,rain,medium,natural_slope,1,0,1,low,,,,89.99117279,326.3099365,-2592000000
4929,30.4954,78.3881,06/16/2013 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,27611,14.58545,89.99886322,65.72555542,11664000000
4930,30.885,78.6695,06/16/2013 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,17123,27.63875,89.99911499,160.559967,24624001024
4931,29.7986,80.417,06/16/2013 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,7331,11.27172,89.99921417,182.8271179,-5184000000
9966,26.092493,94.257523,09-05-2016 18:04,,,,,landslide,rain,large,unknown,0,0,0,none,,,,89.99625397,270,7776000000
4982,10.9628,77.5947,06/25/2013 08:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,31364,6.03885,89.95973969,288.4349365,0
4983,10.9628,77.5947,06/25/2013 08:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,31364,6.03885,89.95973969,288.4349365,0
5102,28.4311,82.1847,07/14/2013 12:00:00 AM,,,,,landslide,unknown,medium,unknown,0,0,0,none,Nepal,0,5.98979,89.99846649,105.3762512,7776000000
5122,25.7658,93.9413,07/17/2013 12:00:00 AM,,,,,mudslide,rain,medium,unknown,0,0,0,none,India,92113,19.79639,89.99941254,218.2464294,-34992001024
5103,28.6202,82.4393,07/14/2013 12:00:00 AM,,,,,landslide,unknown,medium,unknown,0,0,0,none,Nepal,0,37.5595,89.99869537,289.1790161,10368000000
5123,25.7131,94.0885,07/17/2013 12:00:00 AM,,,,,mudslide,rain,medium,unknown,0,0,0,none,India,92113,4.81849,89.99881744,260.3624573,-7776000000
9943,22.35037081,91.83258101,06/13/2017 03:17:00 PM,,,,,landslide,continuous_rain,large,urban,33,0,33,high,,,,89.99533844,203.7494965,1296000000
9985,28.145796,84.069015,09-06-2016 18:52,,,,,landslide,rain,large,unknown,4,2,6,low,,,,89.99195099,145.3048401,0
9984,26.1445447,94.24416766,07-01-2017 16:00,,,,,landslide,downpour,small,above_road,0,0,0,none,,,,89.99875641,130.2363586,18144000000
10000,21.23699085,92.10434768,07-05-2017 19:39,,,,,landslide,continuous_rain,medium,natural_slope,1,0,1,low,,,,89.99674225,274.3987122,-1296000000
9940,26.20450454,91.87202793,07-03-2017 15:17,,,,,landslide,continuous_rain,medium,natural_slope,1,0,1,low,,,,89.99839783,32.69198608,9072000000
9941,22.77997113,92.03513581,07-02-2017 15:17,,,,,landslide,continuous_rain,small,below_road,0,0,0,none,,,,89.99695587,201.0375061,3888000000
9950,27.513641,87.640957,09-02-2016 18:04,,,,,landslide,rain,large,unknown,4,10,14,high,,,,89.99918365,250.8663635,12960000000
9974,25.4976444,94.12901274,07-04-2017 16:00,,,,,landslide,continuous_rain,small,above_road,0,0,0,none,,,,89.99927521,129.9305725,1296000000
9963,27.833565,85.201673,09-04-2016 04:00,,,,,landslide,downpour,large,unknown,0,0,0,none,,,,89.99908447,101.6336365,20736000000
9955,27.167781,87.055222,07-03-2017 18:04,,,,,landslide,unknown,medium,unknown,2,0,2,low,,,,89.99728394,73.88658142,-9072000000
9972,26.22247247,91.92053028,07-03-2017 16:00,,,,,landslide,continuous_rain,medium,unknown,1,0,1,low,,,,89.99860382,296.0033569,1296000000
9959,28.377188,83.498645,09-04-2016 18:04,,,,,landslide,rain,medium,unknown,0,0,0,none,,,,89.99948883,208.7397919,38880002048
9951,26.1061808,91.85158907,07-03-2017 14:33,,,,,landslide,downpour,small,unknown,0,0,0,none,,,,89.99908447,30.2564373,1296000000
9952,26.10430759,91.86227824,07-03-2017 14:33,,,,,landslide,downpour,small,unknown,0,0,0,none,,,,89.9989624,334.4765625,20736000000
9942,22.74955141,92.22099982,06/13/2017 03:17:00 PM,,,,,landslide,continuous_rain,large,unknown,105,0,105,high,,,,89.99658203,233.7461548,1296000000
9699,22.80452414,91.91261915,06/13/2017 06:48:00 PM,,,,,landslide,downpour,medium,natural_slope,2,0,2,low,,,,89.97816467,120.9637527,0
9953,31.956546,77.109719,09-02-2016 18:04,,,,,landslide,unknown,large,above_road,4,5,9,low,,,,89.99459076,102.2647705,-1296000000
9980,34.525881,71.398496,09-08-2016 18:04,,,,,landslide,rain,small,unknown,3,0,3,low,,,,89.96817017,90,-1296000000
9992,27.90362599,85.91050294,07-02-2017 19:39,,,,,landslide,rain,small,unknown,0,0,0,none,,,,89.99886322,79.69515228,6480000000
9998,27.98531715,94.21263589,07-04-2017 19:39,,,,,landslide,rain,medium,above_road,0,0,0,none,,,,89.99884796,143.8579559,0
9983,26.11613908,94.24222574,07-01-2017 16:00,,,,,landslide,continuous_rain,small,above_road,0,0,0,none,,,,89.99901581,3.106027126,-10368000000
9999,21.42181705,92.17584376,07-05-2017 19:39,,,,,landslide,continuous_rain,medium,natural_slope,1,1,2,low,,,,89.99742889,98.13010406,5184000000
9993,27.97875751,94.26296826,07-04-2017 19:39,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.99851227,25.66519165,-2592000000
9700,21.04270451,92.21525816,06/14/2017 06:48:00 PM,,,,,landslide,downpour,medium,natural_slope,2,0,2,low,,,,89.99859619,132.3162231,6480000000
9976,26.90298048,88.29518925,07-05-2017 16:00,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,,,,89.99908447,296.5650635,-7776000000
9991,27.878121,85.143062,07-05-2017 18:52,,,,,landslide,unknown,unknown,unknown,0,0,0,none,,,,89.99699402,289.2900391,7776000000
9989,23.69461107,92.87641207,06/28/2017 04:00:00 PM,,,,,landslide,other,large,above_road,0,0,0,none,,,,89.99826813,97.02839661,15552000000
9982,26.3312531,94.55427723,07-01-2017 16:00,,,,,landslide,downpour,medium,above_road,0,0,0,none,,,,89.9984436,107.1027298,20736000000
9994,27.02149311,88.25902123,07-06-2017 19:39,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,,,,89.99842072,133.9949188,-7776000000
9863,28.372874,83.567989,08/16/2016 12:40:00 PM,,,,,landslide,rain,small,natural_slope,1,0,1,low,,,,89.99848938,105.8519287,6480000000
9851,38.74738889,75.19605556,06/25/2017 01:10:00 PM,,,,,mudslide,rain,medium,above_road,0,0,0,none,,,,89.99860382,351.1581726,-7776000000
9825,17.06998518,96.82040086,05/19/2017 01:15:00 PM,,,,,riverbank_collapse,rain,medium,above_river,0,0,0,none,,,,89.99117279,213.6900635,6480000000
9746,23.19807165,94.29816252,06-05-2017 13:34,,,,,rock_fall,unknown,medium,above_road,0,0,0,none,,,,89.98713684,225,-2592000000
9829,27.06992579,93.6146564,06/19/2017 01:15:00 PM,,,,,landslide,unknown,small,urban,1,0,1,low,,,,89.98576355,63.43494797,-6480000000
9865,28.069957,85.01,08/14/2016 12:40:00 PM,,,,,landslide,rain,large,natural_slope,0,0,0,none,,,,89.99884033,342.5528259,6480000000
9740,34.27703802,75.46743478,06-05-2017 13:34,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.99919128,140.6594849,-9072000000
9776,16.28332586,80.26097734,05/27/2017 01:34:00 PM,,,,,landslide,rain,medium,mine,6,1,7,low,,,,89.99863434,210.9637604,1296000000
9849,30.070512,80.237218,08-10-2016 19:22,,,,,landslide,continuous_rain,small,above_road,1,0,1,low,,,,89.99800873,107.3005295,5184000000
9877,24.21988831,93.20266204,06/26/2017 01:20:00 PM,,,,,landslide,downpour,medium,above_road,0,0,0,none,,,,89.99911499,58.62699509,-1296000000
9839,27.6835,86.1804,08-09-2016 13:37,,,,,landslide,rain,small,above_road,2,1,3,low,,,,89.99848175,116.2586594,2592000000
9761,11.34165808,76.8694278,06-01-2017 13:34,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.99910736,131.6002808,3888000000
9771,22.65620215,93.61589869,05/29/2017 01:34:00 PM,,,,,landslide,continuous_rain,small,below_road,0,0,0,none,,,,89.99838257,347.5500183,6480000000
9835,32.62803,75.37123,06/21/2017 06:51:00 PM,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.99576569,93.81407166,12960000000
9750,25.15246863,92.94670614,06-04-2017 13:34,,,,,landslide,continuous_rain,medium,natural_slope,0,0,0,none,,,,89.983284,246.8014069,6480000000
9702,21.87861504,92.2676503,06/13/2017 06:48:00 PM,,,,,landslide,downpour,large,unknown,6,0,6,low,,,,89.99338531,242.1027222,-1296000000
9876,24.30415689,93.18182448,06/27/2017 01:20:00 PM,,,,,landslide,downpour,medium,above_road,0,0,0,none,,,,89.99931335,213.9485474,18144000000
9802,30.56504675,79.56163208,05/20/2017 08:14:00 PM,,,,,landslide,unknown,medium,above_road,0,0,0,none,,,,89.99740601,178.8308563,-7776000000
9859,31.581485,78.412784,08/15/2016 07:22:00 PM,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.98499298,315,-7776000000
9869,26.88161,95.399897,08/16/2016 12:40:00 PM,,,,,landslide,other,small,unknown,1,0,1,low,,,,89.9979248,239.6763916,16848000000
9809,30.73315585,79.49231617,05/20/2017 08:14:00 PM,,,,,landslide,rain,large,natural_slope,13,0,13,high,,,,89.99907684,101.3099289,-27215998976
9795,30.02715,67.458172,05/24/2017 08:14:00 PM,,,,,landslide,mining,medium,mine,4,15,19,high,,,,89.99884796,249.2612915,-3888000000
9830,33.63251807,75.23162006,06/21/2017 01:15:00 PM,,,,,landslide,downpour,medium,natural_slope,0,0,0,none,,,,89.93634033,270,1296000000
9727,13.90074546,74.66018578,06-12-2017 13:27,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.99794006,209.0546112,0
9792,6.519724975,80.15402093,05/25/2017 08:14:00 PM,,,,,landslide,unknown,medium,urban,6,0,6,low,,,,89.99541473,120.2564392,-2592000000
9841,29.60012,80.630002,06/29/2017 01:37:00 PM,,,,,landslide,rain,medium,unknown,0,0,0,none,,,,89.99763489,338.1985779,-6480000000
9733,23.86469956,91.8949662,06-03-2017 13:20,,,,,landslide,continuous_rain,medium,natural_slope,3,1,4,low,,,,89.97749329,135,12960000000
9706,30.33597362,79.31958144,06-06-2017 13:27,,,,,landslide,rain,small,natural_slope,1,1,2,low,,,,89.99917603,252.2694702,-31104000000
9842,29.48,82.2896,08-09-2016 13:37,,,,,landslide,flooding,large,natural_slope,0,0,0,none,,,,89.99930573,293.1985779,34992001024
9864,29.350849,79.451264,08/16/2016 12:40:00 PM,,,,,landslide,rain,medium,above_road,0,0,0,none,,,,89.99797821,305.9605103,-24624001024
9719,14.42827957,74.41606625,06-11-2017 13:27,,,,,landslide,rain,medium,above_road,3,7,10,low,,,,89.99230957,334.9830933,-6480000000
9709,13.87803507,74.6246332,06-12-2017 13:27,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.99868774,143.3658905,1296000000
9741,26.9653186,88.2667225,06-05-2017 13:34,,,,,landslide,rain,medium,urban,1,2,3,low,,,,89.99854279,249.9047699,-5184000000
9826,33.01739981,74.93828041,06/21/2017 01:15:00 PM,,,,,landslide,rain,small,natural_slope,0,0,0,none,,,,89.99879456,275.9805908,31104000000
9721,22.59420297,92.16404889,06-12-2017 13:27,,,,,landslide,rain,medium,unknown,2,0,2,low,,,,89.9930954,167.4711914,-5184000000
9697,22.65242372,92.15898865,06/13/2017 06:48:00 PM,,,,,landslide,downpour,large,natural_slope,18,0,18,high,,,,89.99099731,135,-3888000000
9852,31.70779,76.932771,08-09-2016 19:22,,,,,landslide,downpour,small,above_road,0,1,1,low,,,,89.97502899,258.6900635,-2592000000
9836,32.94818322,75.12206351,06/21/2017 06:51:00 PM,,,,,rock_fall,rain,small,above_road,0,0,0,none,,,,89.99297333,186.3401947,1296000000
9870,30.86642127,76.99790295,06/29/2017 01:20:00 PM,,,,,landslide,monsoon,medium,above_road,0,0,0,none,,,,89.99890137,160.3128815,1296000000
9885,28.301686,84.386742,06/30/2017 05:15:00 PM,,,,,landslide,flooding,medium,above_river,0,0,0,none,,,,89.99503326,231.3401947,3888000000
9707,30.94222039,76.80054202,06-07-2017 13:27,,,,,landslide,rain,medium,urban,8,9,17,high,,,,89.99050903,296.5650635,-1296000000
9726,33.35149269,74.23352995,06-08-2017 13:27,,,,,landslide,unknown,small,natural_slope,1,2,3,low,,,,89.99905396,266.5834045,19440001024
9701,22.80452414,91.91261915,06/13/2017 06:48:00 PM,,,,,landslide,downpour,medium,natural_slope,2,0,2,low,,,,89.97816467,120.9637527,0
9703,22.44394492,91.97239273,06/13/2017 06:48:00 PM,,,,,landslide,downpour,large,natural_slope,50,0,50,high,,,,89.9865799,161.5650482,-2592000000
9743,27.05909317,93.54235868,06-04-2017 13:34,,,,,landslide,unknown,medium,natural_slope,0,0,0,none,,,,89.99810791,22.75097656,10368000000
9838,28.28120123,83.86441477,06/27/2017 01:10:00 PM,,,,,landslide,continuous_rain,medium,above_road,0,1,1,low,,,,89.99863434,175.6955261,10368000000
9730,12.89674168,74.85970453,06-12-2017 13:27,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.99485779,284.0362549,-2592000000
9886,33.01346369,74.93530189,06/30/2017 01:20:00 PM,,,,,landslide,rain,medium,above_road,1,8,9,low,,,,89.99944305,207.3498688,-14256000000
9834,27.05880384,93.54136779,06/21/2017 06:51:00 PM,,,,,landslide,rain,small,natural_slope,0,0,0,none,,,,89.99719238,353.6598206,-2592000000
9787,6.586835,80.160486,05/26/2017 04:59:00 PM,,,,,landslide,continuous_rain,medium,urban,0,0,0,none,,,,89.99597168,18.43494797,7776000000
9789,25.907233,91.881892,05/26/2017 04:59:00 PM,,,,,landslide,rain,small,urban,0,3,3,low,,,,89.99606323,338.1985779,0
9742,25.67061161,94.11844319,06-02-2017 13:34,,,,,landslide,continuous_rain,medium,urban,0,0,0,none,,,,89.99853516,147.2251282,-12960000000
9875,24.32420539,93.15020652,06/26/2017 01:20:00 PM,,,,,landslide,downpour,large,above_road,0,0,0,none,,,,89.99931335,303.5180054,-11664000000
9715,22.59420297,92.16404889,06-12-2017 13:27,,,,,landslide,rain,medium,unknown,2,0,2,low,,,,89.9930954,167.4711914,-5184000000
9791,6.093508095,80.60687667,05/25/2017 04:59:00 PM,,,,,landslide,rain,medium,urban,9,0,9,low,,,,89.99137878,118.3007584,3888000000
9738,8.558668245,76.89785918,06-05-2017 13:34,,,,,landslide,construction,medium,urban,4,1,5,low,,,,89.99588013,240.9453888,-3888000000
9748,34.56101506,73.86293399,06-04-2017 13:34,,,,,landslide,unknown,large,above_road,2,0,2,low,,,,89.99781036,176.0548096,-10368000000
9837,21.556137,85.70071225,06/21/2017 06:51:00 PM,,,,,riverbank_collapse,construction,medium,above_river,2,2,4,low,,,,89.98199463,8.130102158,0
9712,23.73354779,92.74744512,06-10-2017 13:27,,,,,landslide,rain,small,unknown,2,0,2,low,,,,89.99881744,228.7640381,1296000000
9747,27.33861278,87.67107225,06-04-2017 13:34,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,,,,89.99848175,277.549408,16848000000
9705,13.90074546,74.66018578,06-12-2017 13:27,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.99794006,209.0546112,0
9704,25.11956675,94.36416626,06-12-2017 13:27,,,,,mudslide,continuous_rain,medium,natural_slope,0,0,0,none,,,,89.99822998,115.497551,2592000000
9745,24.19467451,91.82931979,06-03-2017 13:34,,,,,landslide,rain,medium,urban,3,1,4,low,,,,89.98726654,216.8699036,-3888000000
9698,22.65242372,92.15898865,06/13/2017 06:48:00 PM,,,,,landslide,downpour,large,natural_slope,18,0,18,high,,,,89.99099731,135,-3888000000
9840,31.72415448,76.93732121,06/27/2017 01:10:00 PM,,,,,landslide,downpour,small,above_road,0,0,0,none,,,,89.99871826,310.9143982,1296000000
9749,27.33861278,87.67107225,06-04-2017 13:34,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,,,,89.99848175,277.549408,16848000000
9934,27.01145644,92.64204045,07-01-2017 15:17,,,,,landslide,continuous_rain,small,above_road,0,0,0,none,,,,89.99914551,3.094058037,-1296000000
9856,15.68638494,74.16234114,06/29/2017 01:10:00 PM,,,,,landslide,continuous_rain,small,above_road,0,0,0,none,,,,89.99776459,358.9949036,-12960000000
9788,6.50950401,80.23142734,05/25/2017 04:59:00 PM,,,,,landslide,continuous_rain,medium,urban,6,0,6,low,,,,89.99330902,273.0127869,1296000000
9786,6.260792736,80.49138664,05/26/2017 04:59:00 PM,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,,,,89.90996552,225,-2592000000
9785,27.54295099,88.59676956,05/26/2017 01:34:00 PM,,,,,landslide,rain,medium,above_road,0,0,0,none,,,,89.99933624,146.0611877,59616002048
9902,34.78860948,73.51484236,06/29/2017 01:20:00 PM,,,,,mudslide,rain,medium,natural_slope,1,1,2,low,,,,89.99900818,65.03720856,5184000000
9927,32.23843313,78.06239076,07-02-2017 15:17,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.99880981,240.3215027,-3888000000
9921,28.27909521,83.00633062,07-01-2017 15:17,,,,,landslide,rain,medium,natural_slope,3,0,3,low,,,,89.99876404,98.91492462,18144000000
9913,19.170539,73.022276,08/29/2016 02:32:00 PM,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.99806213,52.43140793,10368000000
9904,25.660517,94.104931,08/25/2016 06:59:00 PM,,,,,mudslide,rain,small,natural_slope,0,0,0,none,,,,89.99715424,100.3048477,1296000000
9923,28.107142,84.307977,07-03-2017 14:32,,,,,landslide,rain,large,unknown,0,0,0,none,,,,89.98576355,26.56505203,1296000000
9891,27.8077847,84.43754872,06/30/2017 01:20:00 PM,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.9990921,274.8990784,16848000000
9895,33.029977,74.948082,08/24/2016 05:45:00 PM,,,,,landslide,unknown,medium,natural_slope,1,0,1,low,,,,89.99902344,247.9540863,11664000000
9919,28.21676766,84.00622259,06/30/2017 03:17:00 PM,,,,,landslide,downpour,small,natural_slope,0,0,0,none,,,,89.99838257,246.0375061,2592000000
9931,25.06657276,93.9310888,06/30/2017 03:17:00 PM,,,,,landslide,downpour,small,above_road,0,0,0,none,,,,89.95973969,18.43494797,3888000000
9920,27.503555,85.219709,08/31/2016 02:32:00 PM,,,,,landslide,rain,small,unknown,2,0,2,low,,,,89.99927521,70.3241806,-24624001024
9892,31.45206,78.401303,08/21/2016 05:45:00 PM,,,,,landslide,rain,small,natural_slope,1,0,1,low,,,,89.99963379,152.4093018,-89424003072
9936,32.30628994,77.52161234,07-03-2017 15:17,,,,,landslide,unknown,medium,above_road,0,0,0,none,,,,89.99885559,119.5536804,23328000000
9930,6.702272807,80.38461313,05/26/2017 03:17:00 PM,,,,,landslide,monsoon,large,unknown,46,0,46,high,,,,89.99877167,23.34401131,9072000000
9922,28.06986667,83.65247597,07-01-2017 15:17,,,,,landslide,continuous_rain,medium,natural_slope,3,0,3,low,,,,89.99680328,231.115509,29808001024
9917,24.768609,92.821182,09-01-2016 14:32,,,,,landslide,flooding,large,natural_slope,4,0,4,low,,,,89.95498657,135,1296000000
9926,28.007828,86.191717,08/31/2016 02:32:00 PM,,,,,landslide,rain,large,natural_slope,7,0,7,low,,,,89.99853516,82.05652618,-20736000000
9928,28.27254506,83.95706865,07-02-2017 15:17,,,,,landslide,continuous_rain,small,above_river,1,0,1,low,,,,89.99920654,245.0260925,-1296000000
9932,27.10647226,93.65975252,07-01-2017 15:17,,,,,landslide,downpour,medium,below_road,0,0,0,none,,,,89.99814606,351.6341248,-1296000000
9937,14.52203442,74.41035052,07-03-2017 15:17,,,,,landslide,rain,medium,above_road,0,0,0,none,,,,89.99784088,279.7824097,6480000000
9935,27.08168565,93.60815652,07-01-2017 15:17,,,,,landslide,continuous_rain,medium,natural_slope,0,0,0,none,,,,89.99611664,142.4314117,12960000000
9899,33.18477201,75.80813836,06/29/2017 01:20:00 PM,,,,,landslide,rain,medium,above_road,0,0,0,none,,,,89.99902344,259.3803406,1296000000
9915,30.922325,78.681379,08/28/2016 02:32:00 PM,,,,,landslide,rain,small,above_road,1,0,1,low,,,,89.99893951,269.045166,15552000000
9897,33.08146902,75.29750088,06/30/2017 01:20:00 PM,,,,,landslide,downpour,small,above_road,0,0,0,none,,,,89.99835205,169.5625305,2592000000
9924,32.26186432,78.0685005,07-02-2017 15:17,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.99624634,225,10368000000
9925,32.24637329,78.06616409,07-02-2017 15:17,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.99900055,237.8042603,-5184000000
9918,27.18732399,87.50256183,06/30/2017 03:17:00 PM,,,,,landslide,continuous_rain,medium,natural_slope,3,3,6,low,,,,89.99855042,59.93141556,9072000000
9797,27.769793,93.50995626,05/24/2017 08:14:00 PM,,,,,mudslide,rain,small,above_road,1,0,1,low,,,,89.99947357,283.8075256,3888000000
9770,23.73941422,92.71505961,06-01-2017 13:34,,,,,landslide,tropical_cyclone,medium,above_road,0,0,0,none,,,,89.99939728,312.3102417,64799997952
9857,29.132062,81.811777,08/15/2016 07:22:00 PM,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.99927521,176.4032898,3888000000
9929,6.518587251,80.18135876,05/26/2017 03:17:00 PM,,,,,landslide,continuous_rain,large,natural_slope,38,0,38,high,,,,89.99772644,272.0454102,-1296000000
9938,28.24831087,83.97447829,07-02-2017 15:17,,,,,landslide,continuous_rain,small,above_river,1,0,1,low,,,,89.99887848,6.562698364,-5184000000
9912,30.995694,78.936314,08/29/2016 02:32:00 PM,,,,,landslide,rain,medium,above_road,0,1,1,low,,,,89.99872589,190.4077148,-11664000000
9933,27.04768643,93.61899644,06/30/2017 03:17:00 PM,,,,,landslide,downpour,medium,natural_slope,0,0,0,none,,,,89.99720764,8.841814995,-7776000000
9947,27.767046,84.469745,09-02-2016 18:04,,,,,landslide,rain,medium,above_road,0,0,0,none,,,,89.9949646,161.5650482,0
9948,24.95178179,94.20340026,07-01-2017 14:33,,,,,landslide,rain,small,below_road,0,0,0,none,,,,89.98883057,344.744873,2592000000
9949,26.10035658,91.87351723,07-03-2017 14:33,,,,,landslide,downpour,small,above_road,0,0,0,none,,,,89.99803925,24.5901165,-1296000000
9960,27.943851,83.805661,09-03-2016 18:04,,,,,landslide,continuous_rain,medium,unknown,4,0,4,low,,,,89.99906158,217.800766,1296000000
10014,28.239,82.9415,08-06-2016 13:37,,,,,landslide,rain,small,natural_slope,0,0,0,none,,,,89.99907684,139.7147522,-5184000000
10046,19.41286968,73.28423263,08/29/2017 01:22:00 PM,,,,,landslide,rain,medium,above_road,0,0,0,none,,,,89.98713684,225,-5184000000
10004,26.14547804,91.79364785,07-10-2017 14:21,,,,,landslide,continuous_rain,small,urban,0,0,0,none,,,,89.99750519,358.876709,6480000000
7176,34.1587,74.4725,04-02-2015 00:00,,,,,landslide,continuous_rain,medium,natural_slope,0,0,0,none,India,14965,7.66465,89.97878265,180,-2592000000
143,15.4014,73.8277,07/28/2007 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,100485,1.42927,89.99363708,143.1300964,-1296000000
