latitude,longitude,event_date,precipitation_sum_last_10_days,precipitation_sum_last_7_days,precipitation_sum_last_3_days,temperature_2m_max_in_last_10_days,temperature_2m_min_in_last_10_days,soil_moisture_0_to_7cm_mean_last_5_days,rainfall_trend_last_5_days,days_with_rain_gt_20mm_last_10_days,consecutive_rainy_days
24.30415689,93.18182448,06/27/2017 01:20:00 PM,180.5,169.8,86.4,27.9,20.1,0.42247499999999977,2.7799999999999954,4,10
30.56504675,79.56163208,05/20/2017 08:14:00 PM,20.699999999999996,18.199999999999996,14.6,27.7,12.1,0.3172666666666666,1.26,0,5
31.581485,78.412784,08/15/2016 07:22:00 PM,63.9,37.0,14.4,25.7,14.6,0.401466666666667,-0.57,0,10
26.88161,95.399897,08/16/2016 12:40:00 PM,149.29999999999998,73.19999999999999,32.099999999999994,29.6,22.2,0.4671833333333335,2.32,3,10
30.73315585,79.49231617,05/20/2017 08:14:00 PM,16.8,16.8,2.4000000000000004,11.0,-4.6,0.3302999999999999,-0.14000000000000007,0,2
30.02715,67.458172,05/24/2017 08:14:00 PM,4.0,3.0,2.4000000000000004,38.0,20.1,0.022816666666666634,0.41,0,2
33.63251807,75.23162006,06/21/2017 01:15:00 PM,7.300000000000001,6.199999999999999,3.4,27.4,10.3,0.22269166666666684,0.53,0,4
13.90074546,74.66018578,06/12/2017 01:27:00 PM,639.6,580.2,489.20000000000005,29.5,23.7,0.5125500000000006,62.41,7,10
6.519724975,80.15402093,05/25/2017 08:14:00 PM,163.79999999999998,131.6,61.3,30.5,23.7,0.505366666666667,1.72,2,10
29.60012,80.630002,06/29/2017 01:37:00 PM,68.30000000000001,50.4,30.0,25.9,15.9,0.38449166666666673,0.98,0,10
23.86469956,91.8949662,06/03/2017 01:20:00 PM,149.2,136.29999999999998,20.7,34.3,23.2,0.41623333333333307,-12.51,2,10
30.33597362,79.31958144,06/06/2017 01:27:00 PM,26.5,12.3,0.1,36.4,17.6,0.35732499999999967,-0.36,0,6
29.48,82.2896,08/09/2016 01:37:00 PM,115.2,55.8,21.5,15.4,6.3,0.42073333333333307,0.52,2,10
29.350849,79.451264,08/16/2016 12:40:00 PM,243.29999999999998,198.2,49.400000000000006,25.7,19.5,0.48135000000000006,-1.0799999999999954,5,10
14.42827957,74.41606625,06/11/2017 01:27:00 PM,307.90000000000003,252.60000000000002,174.1,29.8,24.6,0.5111416666666669,13.3,6,10
13.87803507,74.6246332,06/12/2017 01:27:00 PM,639.6,580.2,489.20000000000005,29.5,23.7,0.5125500000000006,62.41,7,10
26.9653186,88.2667225,06/05/2017 01:34:00 PM,144.5,116.0,88.2,23.0,12.7,0.4091249999999999,15.31,1,10
33.01739981,74.93828041,06/21/2017 01:15:00 PM,41.9,32.2,31.700000000000003,25.5,12.8,0.32346666666666646,4.51,0,3
22.59420297,92.16404889,06/12/2017 01:27:00 PM,193.8,137.0,111.5,35.4,24.5,0.4190083333333332,14.32,3,10
22.65242372,92.15898865,06/13/2017 06:48:00 PM,390.4,357.79999999999995,305.2,35.2,24.6,0.33032500000000004,41.579999999999984,5,10
31.70779,76.932771,08/09/2016 07:22:00 PM,155.5,133.4,108.69999999999999,31.1,22.7,0.3965500000000004,2.5500000000000047,2,10
32.94818322,75.12206351,06/21/2017 06:51:00 PM,21.6,20.0,16.9,34.0,21.3,0.26715833333333344,2.56,0,3
30.86642127,76.99790295,06/29/2017 01:20:00 PM,64.2,35.5,32.7,29.7,18.6,0.32007499999999994,4.65,0,5
28.301686,84.386742,06/30/2017 05:15:00 PM,332.0,169.9,121.19999999999999,29.4,21.4,0.42096666666666643,14.539999999999996,6,10
30.94222039,76.80054202,06/07/2017 01:27:00 PM,16.8,15.2,8.9,42.3,21.5,0.058750000000000004,1.78,0,5
33.35149269,74.23352995,06/08/2017 01:27:00 PM,13.8,5.3,5.3,35.9,15.7,0.25101666666666667,0.6999999999999997,0,3
